regione;codStaz;annoI;annoF;parametro;maxPerc
friuli;66;2001;2011;tmin;100
friuli;67;2001;2011;tmax;100
friuli;67;2001;2011;tmin;100
friuli;87;2001;2011;tmax;100
friuli;87;2001;2011;tmin;100
friuli;95;2001;2011;tmax;100
friuli;95;2001;2011;tmin;100
lazio;276;1961;2015;tmax;95
lazio;276;1961;2015;tmin;95
lazio;281;1961;2015;tmax;90
lazio;281;1961;2015;tmin;90
lazio;283;1961;2015;tmax;80
lazio;283;1961;2015;tmin;80
lazio;285;1961;2015;tmax;85
lazio;289;1961;2015;tmax;90
lazio;289;1961;2015;tmin;90
lazio;333;1961;2015;tmax;100
lazio;333;1961;2015;tmin;100
lazio;388;1961;2015;tmax;85
lazio;388;1961;2015;tmin;85
lazio;451;1961;2015;tmax;80
lazio;451;1961;2015;tmin;80
lazio;453;1961;2015;tmax;80
lazio;275;1964;2015;tmax;95
lazio;278;1964;2015;tmax;90
lazio;240;1965;2015;tmax;100
lazio;240;1965;2015;tmin;100
lazio;375;1965;2015;tmax;85
lazio;375;1965;2015;tmin;85
lazio;458;1966;2001;tmax;85
lazio;282;1971;2015;tmax;95
lazio;282;1971;2015;tmin;95
lazio;330;1992;2015;tmax;95
lazio;330;1992;2015;tmin;95
lazio;334;1992;2015;tmax;100
lazio;334;1992;2015;tmin;100
lazio;329;1994;2015;tmax;95
lazio;274;1995;2015;tmax;95
lazio;274;1995;2015;tmin;95
lazio;273;1999;2015;tmax;100
lazio;273;1999;2015;tmin;100
lazio;278;2003;2015;tmin;100
liguria;78;1961;1975;tmax;100
liguria;78;1961;1975;tmin;100
liguria;348;1961;1978;tmax;100
liguria;348;1961;1978;tmin;100
liguria;383;1961;1980;tmax;100
liguria;383;1961;1980;tmin;100
liguria;160;1961;1986;tmax;90
liguria;160;1961;1986;tmin;95
liguria;49;1961;1986;tmax;95
liguria;49;1961;1986;tmin;95
liguria;8;1961;1986;tmax;100
liguria;8;1961;1986;tmin;100
liguria;339;1961;1988;tmax;100
liguria;339;1961;1988;tmin;100
liguria;203;1961;1991;tmax;95
liguria;203;1961;1991;tmin;95
liguria;39;1961;1993;tmax;100
liguria;39;1961;1993;tmin;100
liguria;267;1961;1994;tmax;95
liguria;267;1961;1994;tmin;95
liguria;377;1961;1994;tmax;100
liguria;377;1961;1994;tmin;100
liguria;296;1961;1997;tmax;90
liguria;296;1961;1997;tmin;90
liguria;68;1961;2001;tmax;85
liguria;68;1961;2001;tmin;85
liguria;11;1961;2002;tmax;85
liguria;11;1961;2002;tmin;85
liguria;118;1961;2002;tmax;95
liguria;118;1961;2002;tmin;95
liguria;155;1961;2002;tmax;100
liguria;155;1961;2002;tmin;100
liguria;164;1961;2002;tmax;95
liguria;164;1961;2002;tmin;95
liguria;170;1961;2002;tmax;100
liguria;170;1961;2002;tmin;100
liguria;171;1961;2002;tmax;80
liguria;171;1961;2002;tmin;80
liguria;199;1961;2002;tmax;95
liguria;199;1961;2002;tmin;95
liguria;232;1961;2002;tmax;100
liguria;232;1961;2002;tmin;100
liguria;3;1961;2002;tmax;95
liguria;3;1961;2002;tmin;95
liguria;312;1961;2002;tmax;100
liguria;312;1961;2002;tmin;100
liguria;343;1961;2002;tmax;95
liguria;343;1961;2002;tmin;95
liguria;344;1961;2002;tmax;90
liguria;344;1961;2002;tmin;90
liguria;35;1961;2002;tmax;95
liguria;35;1961;2002;tmin;95
liguria;355;1961;2002;tmax;95
liguria;355;1961;2002;tmin;95
liguria;6;1961;2002;tmax;95
liguria;6;1961;2002;tmin;95
liguria;1;1961;2011;tmax;90
liguria;1;1961;2011;tmin;85
liguria;177;1961;2011;tmax;95
liguria;177;1961;2011;tmin;95
liguria;347;1961;2015;tmax;85
liguria;347;1961;2015;tmin;85
liguria;221;1962;1989;tmax;85
liguria;221;1962;1989;tmin;85
liguria;4;1963;1984;tmax;95
liguria;4;1963;1984;tmin;95
liguria;209;1963;2002;tmax;100
liguria;209;1963;2002;tmin;100
liguria;323;1967;1977;tmax;95
liguria;323;1967;1977;tmin;95
liguria;149;1967;1979;tmax;90
liguria;149;1967;1979;tmin;90
liguria;363;1967;1988;tmax;100
liguria;363;1967;1988;tmin;100
liguria;380;1967;1989;tmax;95
liguria;380;1967;1989;tmin;95
liguria;66;1967;1991;tmax;90
liguria;66;1967;1991;tmin;90
liguria;288;1967;1997;tmax;90
liguria;288;1967;1997;tmin;95
liguria;20;1967;1999;tmax;80
liguria;20;1967;1999;tmin;80
liguria;101;1967;2001;tmax;85
liguria;101;1967;2001;tmin;85
liguria;148;1967;2002;tmax;95
liguria;148;1967;2002;tmin;95
liguria;151;1967;2002;tmax;100
liguria;151;1967;2002;tmin;100
liguria;274;1967;2002;tmax;95
liguria;274;1967;2002;tmin;95
liguria;291;1967;2002;tmax;95
liguria;291;1967;2002;tmin;95
liguria;328;1967;2002;tmax;100
liguria;328;1967;2002;tmin;100
liguria;332;1967;2002;tmax;95
liguria;332;1967;2002;tmin;95
liguria;375;1967;2002;tmax;85
liguria;375;1967;2002;tmin;85
liguria;90;1967;2002;tmax;100
liguria;90;1967;2002;tmin;100
liguria;96;1967;2002;tmax;100
liguria;96;1967;2002;tmin;100
liguria;38;1968;2002;tmax;95
liguria;38;1968;2002;tmin;95
liguria;161;1969;2000;tmax;85
liguria;161;1969;2000;tmin;85
liguria;9;1969;2011;tmax;85
liguria;9;1969;2011;tmin;85
liguria;89;1970;2002;tmax;90
liguria;89;1970;2002;tmin;90
liguria;293;1972;1998;tmax;85
liguria;293;1972;1998;tmin;85
liguria;82;1976;1989;tmax;100
liguria;82;1976;1989;tmin;100
liguria;215;1978;2002;tmax;100
liguria;215;1978;2002;tmin;100
liguria;60;1983;2002;tmax;95
liguria;60;1983;2002;tmin;95
lombardia;6;1961;1972;tmax;100
lombardia;6;1961;1972;tmin;100
lombardia;61;1961;1976;tmax;100
lombardia;61;1961;1976;tmin;100
lombardia;10;1961;1983;tmax;100
lombardia;10;1961;1983;tmin;100
lombardia;282;1961;1988;tmax;95
lombardia;282;1961;1988;tmin;95
lombardia;80;1961;1994;tmax;85
lombardia;80;1961;1994;tmin;85
lombardia;58;1961;1997;tmax;95
lombardia;58;1961;1997;tmin;95
lombardia;103;1961;1999;tmax;95
lombardia;103;1961;1999;tmin;95
lombardia;243;1961;1999;tmax;95
lombardia;243;1961;1999;tmin;95
lombardia;189;1961;2002;tmax;90
lombardia;189;1961;2002;tmin;90
lombardia;156;1961;2003;tmax;95
lombardia;156;1961;2003;tmin;95
lombardia;18;1961;2003;tmax;95
lombardia;18;1961;2003;tmin;95
lombardia;239;1961;2004;tmax;90
lombardia;239;1961;2004;tmin;90
lombardia;133;1961;2005;tmax;95
lombardia;133;1961;2005;tmin;95
lombardia;137;1961;2005;tmax;85
lombardia;137;1961;2005;tmin;85
lombardia;161;1961;2005;tmax;100
lombardia;161;1961;2005;tmin;100
lombardia;247;1961;2005;tmax;95
lombardia;247;1961;2005;tmin;95
lombardia;253;1961;2005;tmax;85
lombardia;253;1961;2005;tmin;95
lombardia;64;1961;2005;tmax;85
lombardia;64;1961;2005;tmin;85
lombardia;32;1961;2007;tmax;95
lombardia;32;1961;2007;tmin;95
lombardia;31;1962;1989;tmax;100
lombardia;31;1962;1989;tmin;100
lombardia;116;1962;1991;tmax;85
lombardia;116;1962;1991;tmin;85
lombardia;15;1964;1995;tmax;80
lombardia;225;1968;2005;tmax;95
lombardia;225;1968;2005;tmin;95
lombardia;169;1987;2001;tmax;90
lombardia;169;1987;2001;tmin;90
lombardia;277;1987;2002;tmax;80
lombardia;277;1987;2002;tmin;80
lombardia;138;1988;2005;tmax;80
lombardia;138;1988;2005;tmin;80
lombardia;9;1990;2007;tmax;80
lombardia;9;1990;2007;tmin;80
marche;29;1961;2001;tmax;95
marche;29;1961;2001;tmin;95
marche;1400;1961;2007;tmax;95
marche;1400;1961;2007;tmin;95
marche;1670;1961;2007;tmax;95
marche;1670;1961;2007;tmin;95
marche;1550;1961;2010;tmax;100
marche;1550;1961;2010;tmin;100
marche;152;1961;2014;tmax;90
marche;152;1961;2014;tmin;90
marche;19;1961;2014;tmax;95
marche;19;1961;2014;tmin;95
marche;104;1961;2015;tmax;100
marche;104;1961;2015;tmin;100
marche;108;1961;2015;tmax;90
marche;108;1961;2015;tmin;90
marche;109;1961;2015;tmax;90
marche;109;1961;2015;tmin;90
marche;110;1961;2015;tmax;95
marche;110;1961;2015;tmin;95
marche;123;1961;2015;tmax;95
marche;123;1961;2015;tmin;95
marche;142;1961;2015;tmax;95
marche;142;1961;2015;tmin;95
marche;25;1961;2015;tmax;95
marche;25;1961;2015;tmin;95
marche;605;1961;2015;tmax;95
marche;605;1961;2015;tmin;95
marche;608;1961;2015;tmax;90
marche;608;1961;2015;tmin;90
marche;609;1961;2015;tmax;90
marche;609;1961;2015;tmin;90
marche;701;1961;2015;tmax;90
marche;701;1961;2015;tmin;90
marche;703;1961;2015;tmax;90
marche;703;1961;2015;tmin;90
marche;702;1963;2015;tmax;90
marche;702;1963;2015;tmin;90
marche;101;1968;2015;tmax;95
marche;101;1968;2015;tmin;95
marche;151;1968;2015;tmax;100
marche;151;1968;2015;tmin;100
marche;616;1996;2015;tmax;95
marche;616;1996;2015;tmin;95
marche;717;2003;2015;tmax;95
marche;717;2003;2015;tmin;95
molise;8;1961;2013;tmax;85
molise;8;1961;2013;tmin;85
molise;2;1961;2014;tmax;95
molise;2;1961;2014;tmin;95
molise;3;1961;2014;tmax;85
molise;3;1961;2014;tmin;85
molise;4;1961;2014;tmax;90
molise;4;1961;2014;tmin;90
molise;6;1961;2014;tmax;95
molise;6;1961;2014;tmin;95
molise;9;1961;2014;tmax;90
molise;9;1961;2014;tmin;90
molise;5;1972;2013;tmax;85
molise;5;1972;2013;tmin;85
piemonte;1;1988;2014;tmax;95
piemonte;1;1988;2014;tmin;95
piemonte;10;1988;2015;tmax;95
piemonte;10;1988;2015;tmin;90
piemonte;3;1988;2015;tmax;95
piemonte;3;1988;2015;tmin;95
piemonte;4;1988;2015;tmax;100
piemonte;4;1988;2015;tmin;100
piemonte;5;1988;2015;tmax;95
piemonte;5;1988;2015;tmin;95
piemonte;6;1988;2015;tmax;100
piemonte;6;1988;2015;tmin;100
piemonte;8;1988;2015;tmax;95
piemonte;8;1988;2015;tmin;95
piemonte;11;1989;2015;tmax;100
piemonte;11;1989;2015;tmin;100
piemonte;13;1989;2015;tmax;95
piemonte;13;1989;2015;tmin;95
piemonte;14;1989;2015;tmax;95
piemonte;14;1989;2015;tmin;95
piemonte;141;1989;2015;tmax;90
piemonte;141;1989;2015;tmin;85
